Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Day of Month,Day of the Week,Month,Year,Shipping Time
419,CA-2018-154816,2018-11-06,2018-11-10,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,6,Tuesday,11,2018,4
420,CA-2018-110478,2018-03-04,2018-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,Sunday,3,2018,5
421,CA-2018-110478,2018-03-04,2018-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,4,Sunday,3,2018,5
422,CA-2015-142048,2015-06-22,2015-06-25,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,22,Monday,6,2015,3
423,CA-2018-125388,2018-10-19,2018-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841.0,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,19,Friday,10,2018,4
424,CA-2018-125388,2018-10-19,2018-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,32.7,19,Friday,10,2018,4
425,CA-2018-155705,2018-08-21,2018-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212.0,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,21,Tuesday,8,2018,2
426,CA-2018-149160,2018-11-23,2018-11-26,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187.0,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,23,Friday,11,2018,3
427,CA-2018-149160,2018-11-23,2018-11-26,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187.0,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,23,Friday,11,2018,3
428,CA-2015-101476,2015-09-12,2015-09-13,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801.0,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,12,Saturday,9,2015,1
429,CA-2018-152275,2018-10-01,2018-10-08,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,1,Monday,10,2018,7
430,US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,15,Saturday,4,2017,6
431,US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,15,Saturday,4,2017,6
432,US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,15,Saturday,4,2017,6
433,US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,15,Saturday,4,2017,6
434,CA-2017-127369,2017-06-06,2017-06-07,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,6,Tuesday,6,2017,1
435,US-2015-150574,2015-12-19,2015-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,19,Saturday,12,2015,6
436,US-2015-150574,2015-12-19,2015-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,19,Saturday,12,2015,6
437,CA-2017-147375,2017-06-12,2017-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623.0,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,12,Monday,6,2017,2
438,CA-2017-147375,2017-06-12,2017-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,12,Monday,6,2017,2
439,CA-2018-130043,2018-09-15,2018-09-19,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070.0,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.872,15,Saturday,9,2018,4
440,CA-2018-157252,2018-01-20,2018-01-23,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,20,Saturday,1,2018,3
441,CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,5,Tuesday,9,2017,2
442,CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,5,Tuesday,9,2017,2
443,CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,5,Tuesday,9,2017,2
444,CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,Tuesday,9,2017,2
445,CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,5,Tuesday,9,2017,2
446,CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,5,Tuesday,9,2017,2
447,CA-2018-154214,2018-03-20,2018-03-25,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,20,Tuesday,3,2018,5
448,CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,1,Saturday,4,2017,2
449,CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,1,Saturday,4,2017,2
450,CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,1,Saturday,4,2017,2
451,CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,1,Saturday,4,2017,2
452,CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,1,Saturday,4,2017,2
453,CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,1,Saturday,4,2017,2
454,CA-2018-147277,2018-10-20,2018-10-24,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,20,Saturday,10,2018,4
455,CA-2018-147277,2018-10-20,2018-10-24,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,20,Saturday,10,2018,4
456,CA-2017-100153,2017-12-13,2017-12-17,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071.0,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,13,Wednesday,12,2017,4
457,US-2015-110674,2015-02-12,2015-02-18,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521.0,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,12,Thursday,2,2015,6
458,US-2017-157945,2017-09-26,2017-10-01,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,26,Tuesday,9,2017,5
459,US-2017-157945,2017-09-26,2017-10-01,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928,26,Tuesday,9,2017,5
460,CA-2016-109638,2016-12-15,2016-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115.0,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,15,Thursday,12,2016,7
461,CA-2016-109638,2016-12-15,2016-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,15,Thursday,12,2016,7
462,CA-2016-109638,2016-12-15,2016-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,15,Thursday,12,2016,7
463,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,22,Saturday,4,2017,7
464,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,22,Saturday,4,2017,7
465,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485,22,Saturday,4,2017,7
466,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,22,Saturday,4,2017,7
467,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,22,Saturday,4,2017,7
468,US-2016-101399,2016-01-17,2016-01-24,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068.0,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,17,Sunday,1,2016,7
469,CA-2018-154907,2018-03-31,2018-04-04,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109.0,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,31,Saturday,3,2018,4
470,US-2017-100419,2017-12-16,2017-12-20,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,16,Saturday,12,2017,4
471,CA-2016-154144,2016-12-20,2016-12-24,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757.0,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,20,Tuesday,12,2016,4
472,CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,9,Monday,11,2015,2
473,CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,9,Monday,11,2015,2
474,CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,9,Monday,11,2015,2
475,CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,9,Monday,11,2015,2
476,CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,9,Monday,11,2015,2
477,CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,9,Monday,11,2015,2
478,CA-2017-103891,2017-07-12,2017-07-19,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,12,Wednesday,7,2017,7
479,CA-2017-152632,2017-10-27,2017-11-02,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180.0,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,27,Friday,10,2017,6
480,CA-2017-100790,2017-06-26,2017-07-02,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,26,Monday,6,2017,6
481,CA-2017-100790,2017-06-26,2017-07-02,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,26,Monday,6,2017,6
482,CA-2015-134677,2015-10-06,2015-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024.0,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,6,Tuesday,10,2015,4
483,CA-2015-127691,2015-07-22,2015-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,22,Wednesday,7,2015,5
484,CA-2015-127691,2015-07-22,2015-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,22,Wednesday,7,2015,5
485,CA-2018-140963,2018-06-10,2018-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,10,Sunday,6,2018,3
486,CA-2018-140963,2018-06-10,2018-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,10,Sunday,6,2018,3
487,CA-2018-140963,2018-06-10,2018-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045.0,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,10,Sunday,6,2018,3
488,CA-2015-154627,2015-10-29,2015-10-31,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,29,Thursday,10,2015,2
489,CA-2015-133753,2015-06-09,2015-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,9,Tuesday,6,2015,4
490,CA-2015-133753,2015-06-09,2015-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,9,Tuesday,6,2015,4
491,CA-2015-133753,2015-06-09,2015-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,9,Tuesday,6,2015,4
492,CA-2015-113362,2015-09-14,2015-09-19,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609.0,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,14,Monday,9,2015,5
493,CA-2015-113362,2015-09-14,2015-09-19,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,14,Monday,9,2015,5
494,CA-2017-169166,2017-05-09,2017-05-14,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,9,Tuesday,5,2017,5
495,US-2017-120929,2017-03-18,2017-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,18,Saturday,3,2017,3
496,CA-2016-134782,2016-12-27,2016-12-31,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,27,Tuesday,12,2016,4
497,CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,25,Tuesday,7,2017,6
498,CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,25,Tuesday,7,2017,6
499,CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,25,Tuesday,7,2017,6
500,CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,25,Tuesday,7,2017,6
